t,position,velocity
2.6326326326326326,0.9655760906645865,0.11998928125652246
2.6426426426426426,0.9667716611146385,0.11887050516145858
2.6526526526526526,0.9679555822641615,0.11766233039309225
2.6626626626626626,0.9691269766354433,0.11636823444653549
2.6726726726726726,0.9702850015603828,0.11499169419397529
2.6826826826826826,0.9714288491566,0.11353618237269024
2.6926926926926926,0.9725577462688548,0.11200516416594472
2.7027027027027026,0.9736709543767107,0.11040209387788427
2.7127127127127126,0.9747677694693876,0.10873041170343238
2.7227227227227226,0.975847521888762,0.10699354059406692
2.7327327327327327,0.9769095761414758,0.10519488322023529
2.7427427427427427,0.9779533306811248,0.10333781903104991
2.7527527527527527,0.9789782176615051,0.10142570141179107
2.7627627627627627,0.9799837026618963,0.09946185493963114
2.7727727727727727,0.9809692843853681,0.09744957273788471
2.7827827827827827,0.9819344943310961,0.09539211392898059
2.7927927927927927,0.9828788964416775,0.09329270118624776
2.8028028028028027,0.9838020867264332,0.09115451838450353
2.8128128128128127,0.984703692861688,0.08898070834933307
2.8228228228228227,0.9855833737690131,0.08677437070485175
2.8328328328328327,0.9864408191724164,0.08453855981964722
2.8428428428428427,0.9872757491354619,0.08227628285050613
2.8528528528528527,0.9880879135792944,0.07999049788344106
2.8628628628628627,0.9888770917825392,0.07768411217144704
2.8728728728728727,0.9896430918640449,0.0753599804683329
2.8828828828828827,0.9903857502494243,0.0730209034578923
2.8928928928928928,0.9911049311223459,0.07066962627760034
2.9029029029029028,0.9918005258615163,0.06830883713594703
2.9129129129129128,0.992472452464288,0.06594116602244596
2.9229229229229228,0.9931206549578123,0.06356918350928693
2.932932932932933,0.9937451027986522,0.06119539964353419
2.942942942942943,0.9943457902617537,0.05882226292870772
2.952952952952953,0.9949227358196657,0.05645215939452435
2.962962962962963,0.9954759815128835,0.05408741175351578
2.972972972972973,0.9960055923121791,0.05173027864318587
2.982982982982983,0.9965116554737681,0.049382953952316073
2.992992992992993,0.9969942798881485,0.047047566229977626
3.003003003003003,0.9974535954234305,0.04472617817576167
3.013013013013013,0.9978897522639644,0.04242078620969379
3.023023023023023,0.9983029202450554,0.0401333201202571
3.033033033033033,0.9986932881845395,0.0378656427889086
3.043043043043043,0.999061063211977,0.035619549989436915
3.053053053053053,0.9994064700962059,0.0333967702604751
3.063063063063063,0.999729750571978,0.03119896484945054
3.073073073073073,1.000031162666384,0.029027727726225014
3.083083083083083,1.0003109800257575,0.026884585664651222
3.093093093093093,1.000569491243725,0.02477099839024812
3.103103103103103,1.0008069991910624,0.02268835879217575
3.113113113113113,1.0010238203479815,0.020637993197670478
3.123123123123123,1.0012202841394735,0.018621161707085537
3.133133133133133,1.0013967322742998,0.016639058587666115
3.143143143143143,1.00155351808821,0.014692812724176423
3.153153153153153,1.0016910058919484,0.01278348812448622
3.163163163163163,1.001809570324588,0.010912084478215678
3.173173173173173,1.0019095957127142,0.009079537766532156
3.183183183183183,1.0019914754359616,0.007286720921188595
3.193193193193193,1.0020556112993844,0.005534444530891161
3.203203203203203,1.0021024129131282,0.0038234575930846766
3.2132132132132134,1.002132297079845,0.0021544483092459554
3.2232232232232234,1.0021456871902807,0.0005280449217796516
3.2332332332332334,1.0021430126274393,-0.0010551834093832143
3.2432432432432434,1.0021247081797109,-0.002594725692375816
3.2532532532532534,1.002091213463338,-0.004090128153057718
3.2632632632632634,1.0020429723545634,-0.005540993250620362
3.2732732732732734,1.0019804324317974,-0.006946978660994406
3.2832832832832834,1.0019040444281113,-0.008307796229903552
3.2932932932932935,1.0018142616943584,-0.009623210897393443
3.3033033033033035,1.0017115396731937,-0.010893039595647231
3.3133133133133135,1.0015963353842527,-0.012117150121880608
3.3233233233233235,1.0014691069207313,-0.013295459988089096
3.3333333333333335,1.001330312957587,-0.014427935249399284
3.3433433433433435,1.001180412271568,-0.01551458931275305
3.3533533533533535,1.0010198632732592,-0.016555481727629932
3.3633633633633635,1.0008491235513177,-0.017550716960488374
3.3733733733733735,1.0006686494290464,-0.01850044315458048
3.3833833833833835,1.000478895533453,-0.01940485087676755
3.3933933933933935,1.0002803143769083,-0.020264171852936688
3.4034034034034035,1.0000733559515156,-0.021078677693588902
3.4134134134134135,0.9998584673362785,-0.02184867861114019
3.4234234234234235,0.9996360923171445,-0.022574522130446265
3.4334334334334335,0.9994066710199832,-0.023256591794030303
3.4434434434434436,0.9991706395565466,-0.023895305863461214
3.4534534534534536,0.9989284296834411,-0.024491116018297242
3.4634634634634636,0.99868046847413,-0.025044506053976387
3.4734734734734736,0.9984271780039691,-0.025555990580001502
3.4834834834834836,0.9981689750482677,-0.02602611371973327
3.4934934934934936,0.9979062707933507,-0.026455447813069924
3.5035035035035036,0.9976394705605864,-0.026844592123256926
3.5135135135135136,0.9973689735433349,-0.02719417154903444
3.5235235235235236,0.9970951725567548,-0.027504835343294495
3.5335335335335336,0.9968184538004005,-0.027777255839383563
3.5435435435435436,0.9965391966335249,-0.028012127186149753
3.5535535535535536,0.9962577733629964,-0.02821016409279734
3.5635635635635636,0.9959745490437277,-0.02837210058457433
3.5735735735735736,0.9956898812915,-0.028498688770282204
3.5835835835835836,0.9954041201080625,-0.028590697622559617
3.5935935935935936,0.9951176077183729,-0.028648911771855183
3.6036036036036037,0.9948306784198392,-0.028674130314967263
3.6136136136136137,0.9945436584434096,-0.028667165638991878
3.6236236236236237,0.9942568658263562,-0.02862884226148275
3.6336336336336337,0.9939706102965828,-0.02855999568759108
3.6436436436436437,0.993685193168286,-0.02846147128491573
3.6536536536536537,0.9934009072487864,-0.028334123176758236
3.6636636636636637,0.9931180367563445,-0.02817881315444091
3.6736736736736737,0.9928368572487652,-0.02799640960931005
3.6836836836836837,0.9925576355625929,-0.027787786485011033
